name,address,lat,lon
,"208 FRONT STREET BURR OAK, MI 49030",41.84444,-85.31867
,"132 N BLACKSTONE AVE COLON, MI 49040",41.95968,-85.32499
,"165 CANARIS CONSTANTINE, MI 49042",41.84114,-85.66977
,"13108 W. BROADWAY THREE RIVERS, MI 49093",41.93266,-85.64427
,"31194 FAWN RIVER ROAD STURGIS, MI 49091",41.78182,-85.34602
,"64010 BURGENER RD CONSTANTINE, MI 49042",41.86763,-85.58551
,"12020 M 216 MARCELLUS, MI 49067",42.02511,-85.72273
,"30970 KING ROAD LEONIDAS, MI 49066",42.02325,-85.35252
,"58982 HOLTOM RD THREE RIVERS, MI 49093",41.9406,-85.56698
,"136 W. MAIN MENDON, MI 49072",42.00694,-85.45068
,"68596 THOMAS ST WHITE PIGEON, MI 49099",41.78085,-85.75018
,"53640 PARKVILLE ROAD THREE RIVERS, MI 49093",42.01836,-85.54953
,"64962 BALK RD STURGIS, MI 49091",41.85417,-85.46832
,"201 N NOTTAWA STREET STURGIS, MI 49091",41.8016,-85.41813
,"26015 W. US 12 STURGIS, MI 49091",41.79566,-85.44727
,"207 EAST MICHIGAN AVENUE THREE RIVERS, MI 49093",41.94404,-85.62783
,"16975 US 12 WHITE PIGEON, MI 49099",41.7989,-85.62381
,"112 SOUTH CLARK STREET CENTREVILLE, MI 49032",41.92335,-85.52843
